1.790000000000000000e+02
1.900000000000000000e+02
1.930000000000000000e+02
2.040000000000000000e+02
2.080000000000000000e+02
2.060000000000000000e+02
1.970000000000000000e+02
1.840000000000000000e+02
1.500000000000000000e+02
1.410000000000000000e+02
1.070000000000000000e+02
9.000000000000000000e+01
4.200000000000000000e+01
3.700000000000000000e+01
2.100000000000000000e+01
2.300000000000000000e+01
2.300000000000000000e+01
3.100000000000000000e+01
4.100000000000000000e+01
5.000000000000000000e+01
6.200000000000000000e+01
7.800000000000000000e+01
8.300000000000000000e+01
8.500000000000000000e+01
8.300000000000000000e+01
8.000000000000000000e+01
7.900000000000000000e+01
7.500000000000000000e+01
8.300000000000000000e+01
9.300000000000000000e+01
1.020000000000000000e+02
1.290000000000000000e+02
1.480000000000000000e+02
1.840000000000000000e+02
2.000000000000000000e+02
2.330000000000000000e+02
2.460000000000000000e+02
2.530000000000000000e+02
2.490000000000000000e+02
2.390000000000000000e+02
2.320000000000000000e+02
2.170000000000000000e+02
2.030000000000000000e+02
1.930000000000000000e+02
1.870000000000000000e+02
1.820000000000000000e+02
1.650000000000000000e+02
1.620000000000000000e+02
1.530000000000000000e+02
1.530000000000000000e+02
1.500000000000000000e+02
1.490000000000000000e+02
1.530000000000000000e+02
1.580000000000000000e+02
1.700000000000000000e+02
1.750000000000000000e+02
1.770000000000000000e+02
1.780000000000000000e+02
1.810000000000000000e+02
1.850000000000000000e+02
1.790000000000000000e+02
1.750000000000000000e+02
1.740000000000000000e+02
1.710000000000000000e+02
1.660000000000000000e+02
